id,name,unit_name,source
96820,F008220,MG,AFCD Release 3 - Nutrient profiles.xlsx
96821,F008222,MG,AFCD Release 3 - Nutrient profiles.xlsx
96822,F008272,MG,AFCD Release 3 - Nutrient profiles.xlsx
96823,F008273,MG,AFCD Release 3 - Nutrient profiles.xlsx
96824,F008278,MG,AFCD Release 3 - Nutrient profiles.xlsx
96825,F008377,MG,AFCD Release 3 - Nutrient profiles.xlsx
96826,F008402,MG,AFCD Release 3 - Nutrient profiles.xlsx
96827,F008403,MG,AFCD Release 3 - Nutrient profiles.xlsx
96828,F008404,MG,AFCD Release 3 - Nutrient profiles.xlsx
96829,F008405,MG,AFCD Release 3 - Nutrient profiles.xlsx
96830,F008411,MG,AFCD Release 3 - Nutrient profiles.xlsx
96831,F008421,MG,AFCD Release 3 - Nutrient profiles.xlsx
96832,F008424,MG,AFCD Release 3 - Nutrient profiles.xlsx
96833,F008438,MG,AFCD Release 3 - Nutrient profiles.xlsx
96834,F008439,MG,AFCD Release 3 - Nutrient profiles.xlsx
96835,F008460,MG,AFCD Release 3 - Nutrient profiles.xlsx
96836,F008461,MG,AFCD Release 3 - Nutrient profiles.xlsx
96837,F008474,MG,AFCD Release 3 - Nutrient profiles.xlsx
96838,F008508,MG,AFCD Release 3 - Nutrient profiles.xlsx
96839,F008509,MG,AFCD Release 3 - Nutrient profiles.xlsx
96840,F008513,MG,AFCD Release 3 - Nutrient profiles.xlsx
96841,F008571,MG,AFCD Release 3 - Nutrient profiles.xlsx
96842,F008661,MG,AFCD Release 3 - Nutrient profiles.xlsx
96843,F008670,MG,AFCD Release 3 - Nutrient profiles.xlsx
96844,F008704,MG,AFCD Release 3 - Nutrient profiles.xlsx
96845,F008719,MG,AFCD Release 3 - Nutrient profiles.xlsx
96846,F008720,MG,AFCD Release 3 - Nutrient profiles.xlsx
96847,F008721,MG,AFCD Release 3 - Nutrient profiles.xlsx
96848,F008737,MG,AFCD Release 3 - Nutrient profiles.xlsx
96849,F008738,MG,AFCD Release 3 - Nutrient profiles.xlsx
96850,F008744,MG,AFCD Release 3 - Nutrient profiles.xlsx
96851,F008745,MG,AFCD Release 3 - Nutrient profiles.xlsx
96852,F008783,MG,AFCD Release 3 - Nutrient profiles.xlsx
96853,F008785,MG,AFCD Release 3 - Nutrient profiles.xlsx
96854,F008794,MG,AFCD Release 3 - Nutrient profiles.xlsx
96855,F008831,MG,AFCD Release 3 - Nutrient profiles.xlsx
96856,F008933,MG,AFCD Release 3 - Nutrient profiles.xlsx
96857,F008936,MG,AFCD Release 3 - Nutrient profiles.xlsx
96858,F008945,MG,AFCD Release 3 - Nutrient profiles.xlsx
96859,F008946,MG,AFCD Release 3 - Nutrient profiles.xlsx
96860,F008947,MG,AFCD Release 3 - Nutrient profiles.xlsx
96861,F008951,MG,AFCD Release 3 - Nutrient profiles.xlsx
96862,F008952,MG,AFCD Release 3 - Nutrient profiles.xlsx
96863,F008983,MG,AFCD Release 3 - Nutrient profiles.xlsx
96864,F009049,MG,AFCD Release 3 - Nutrient profiles.xlsx
96865,F009052,MG,AFCD Release 3 - Nutrient profiles.xlsx
96866,F009072,MG,AFCD Release 3 - Nutrient profiles.xlsx
96867,F009076,MG,AFCD Release 3 - Nutrient profiles.xlsx
96868,F009080,MG,AFCD Release 3 - Nutrient profiles.xlsx
96869,F009081,MG,AFCD Release 3 - Nutrient profiles.xlsx
96870,F009087,MG,AFCD Release 3 - Nutrient profiles.xlsx
96871,F009088,MG,AFCD Release 3 - Nutrient profiles.xlsx
96872,F009089,MG,AFCD Release 3 - Nutrient profiles.xlsx
96873,F009090,MG,AFCD Release 3 - Nutrient profiles.xlsx
96874,F009102,MG,AFCD Release 3 - Nutrient profiles.xlsx
96875,F009115,MG,AFCD Release 3 - Nutrient profiles.xlsx
96876,F009117,MG,AFCD Release 3 - Nutrient profiles.xlsx
96877,F009125,MG,AFCD Release 3 - Nutrient profiles.xlsx
96878,F009147,MG,AFCD Release 3 - Nutrient profiles.xlsx
96879,F009160,MG,AFCD Release 3 - Nutrient profiles.xlsx
96880,F009176,MG,AFCD Release 3 - Nutrient profiles.xlsx
96881,F009260,MG,AFCD Release 3 - Nutrient profiles.xlsx
96882,F009335,MG,AFCD Release 3 - Nutrient profiles.xlsx
96883,F009350,MG,AFCD Release 3 - Nutrient profiles.xlsx
96884,F009351,MG,AFCD Release 3 - Nutrient profiles.xlsx
96885,F009359,MG,AFCD Release 3 - Nutrient profiles.xlsx
96886,F009360,MG,AFCD Release 3 - Nutrient profiles.xlsx
96887,F009369,MG,AFCD Release 3 - Nutrient profiles.xlsx
96888,F009370,MG,AFCD Release 3 - Nutrient profiles.xlsx
96889,F009373,MG,AFCD Release 3 - Nutrient profiles.xlsx
96890,F009374,MG,AFCD Release 3 - Nutrient profiles.xlsx
96891,F009379,MG,AFCD Release 3 - Nutrient profiles.xlsx
96892,F009380,MG,AFCD Release 3 - Nutrient profiles.xlsx
96893,F009381,MG,AFCD Release 3 - Nutrient profiles.xlsx
96894,F009382,MG,AFCD Release 3 - Nutrient profiles.xlsx
96895,F009432,MG,AFCD Release 3 - Nutrient profiles.xlsx
96896,F009433,MG,AFCD Release 3 - Nutrient profiles.xlsx
96897,F009434,MG,AFCD Release 3 - Nutrient profiles.xlsx
96898,F009435,MG,AFCD Release 3 - Nutrient profiles.xlsx
96899,F009438,MG,AFCD Release 3 - Nutrient profiles.xlsx
96900,F009439,MG,AFCD Release 3 - Nutrient profiles.xlsx
96901,F009440,MG,AFCD Release 3 - Nutrient profiles.xlsx
96902,F009441,MG,AFCD Release 3 - Nutrient profiles.xlsx
96903,F009464,MG,AFCD Release 3 - Nutrient profiles.xlsx
96904,F009465,MG,AFCD Release 3 - Nutrient profiles.xlsx
96905,F009466,MG,AFCD Release 3 - Nutrient profiles.xlsx
96906,F009467,MG,AFCD Release 3 - Nutrient profiles.xlsx
96907,F009498,MG,AFCD Release 3 - Nutrient profiles.xlsx
96908,F009499,MG,AFCD Release 3 - Nutrient profiles.xlsx
96909,F009516,MG,AFCD Release 3 - Nutrient profiles.xlsx
96910,F009527,MG,AFCD Release 3 - Nutrient profiles.xlsx
96911,F009534,MG,AFCD Release 3 - Nutrient profiles.xlsx
96912,F009535,MG,AFCD Release 3 - Nutrient profiles.xlsx
96913,F009536,MG,AFCD Release 3 - Nutrient profiles.xlsx
96914,F009537,MG,AFCD Release 3 - Nutrient profiles.xlsx
96915,F009566,MG,AFCD Release 3 - Nutrient profiles.xlsx
96916,F009567,MG,AFCD Release 3 - Nutrient profiles.xlsx
96917,F009568,MG,AFCD Release 3 - Nutrient profiles.xlsx
96918,F009571,MG,AFCD Release 3 - Nutrient profiles.xlsx
96919,F009572,MG,AFCD Release 3 - Nutrient profiles.xlsx
96920,F009573,MG,AFCD Release 3 - Nutrient profiles.xlsx
96921,F009574,MG,AFCD Release 3 - Nutrient profiles.xlsx
96922,F009575,MG,AFCD Release 3 - Nutrient profiles.xlsx
96923,F009577,MG,AFCD Release 3 - Nutrient profiles.xlsx
96924,F009578,MG,AFCD Release 3 - Nutrient profiles.xlsx
96925,F009579,MG,AFCD Release 3 - Nutrient profiles.xlsx
96926,F009580,MG,AFCD Release 3 - Nutrient profiles.xlsx
96927,F009581,MG,AFCD Release 3 - Nutrient profiles.xlsx
96928,F009582,MG,AFCD Release 3 - Nutrient profiles.xlsx
96929,F009583,MG,AFCD Release 3 - Nutrient profiles.xlsx
96930,F009584,MG,AFCD Release 3 - Nutrient profiles.xlsx
96931,F009586,MG,AFCD Release 3 - Nutrient profiles.xlsx
96932,F009590,MG,AFCD Release 3 - Nutrient profiles.xlsx
96933,F009592,MG,AFCD Release 3 - Nutrient profiles.xlsx
96934,F009606,MG,AFCD Release 3 - Nutrient profiles.xlsx
96935,F009608,MG,AFCD Release 3 - Nutrient profiles.xlsx
96936,F009694,MG,AFCD Release 3 - Nutrient profiles.xlsx
96937,F009738,MG,AFCD Release 3 - Nutrient profiles.xlsx
96938,F009739,MG,AFCD Release 3 - Nutrient profiles.xlsx
96939,F009741,MG,AFCD Release 3 - Nutrient profiles.xlsx
96940,F009749,MG,AFCD Release 3 - Nutrient profiles.xlsx
96941,F009752,MG,AFCD Release 3 - Nutrient profiles.xlsx
96942,F009789,MG,AFCD Release 3 - Nutrient profiles.xlsx
96943,F009792,MG,AFCD Release 3 - Nutrient profiles.xlsx
96944,F009794,MG,AFCD Release 3 - Nutrient profiles.xlsx
96945,F009795,MG,AFCD Release 3 - Nutrient profiles.xlsx
96946,F009796,MG,AFCD Release 3 - Nutrient profiles.xlsx
96947,F009797,MG,AFCD Release 3 - Nutrient profiles.xlsx
96948,F009798,MG,AFCD Release 3 - Nutrient profiles.xlsx
96949,F009799,MG,AFCD Release 3 - Nutrient profiles.xlsx
96950,F009807,MG,AFCD Release 3 - Nutrient profiles.xlsx
96951,F009808,MG,AFCD Release 3 - Nutrient profiles.xlsx
96952,F009809,MG,AFCD Release 3 - Nutrient profiles.xlsx
96953,F009810,MG,AFCD Release 3 - Nutrient profiles.xlsx
96954,F009811,MG,AFCD Release 3 - Nutrient profiles.xlsx
96955,F009812,MG,AFCD Release 3 - Nutrient profiles.xlsx
96956,F009813,MG,AFCD Release 3 - Nutrient profiles.xlsx
96957,F009814,MG,AFCD Release 3 - Nutrient profiles.xlsx
96958,F009816,MG,AFCD Release 3 - Nutrient profiles.xlsx
96959,F009818,MG,AFCD Release 3 - Nutrient profiles.xlsx
96960,F009821,MG,AFCD Release 3 - Nutrient profiles.xlsx
96961,F009822,MG,AFCD Release 3 - Nutrient profiles.xlsx
96962,F009823,MG,AFCD Release 3 - Nutrient profiles.xlsx
96963,F009824,MG,AFCD Release 3 - Nutrient profiles.xlsx
96964,F009825,MG,AFCD Release 3 - Nutrient profiles.xlsx
96965,F009826,MG,AFCD Release 3 - Nutrient profiles.xlsx
96966,F009827,MG,AFCD Release 3 - Nutrient profiles.xlsx
96967,F009828,MG,AFCD Release 3 - Nutrient profiles.xlsx
96968,F009829,MG,AFCD Release 3 - Nutrient profiles.xlsx
96969,F009830,MG,AFCD Release 3 - Nutrient profiles.xlsx
96970,F009832,MG,AFCD Release 3 - Nutrient profiles.xlsx
96971,F009833,MG,AFCD Release 3 - Nutrient profiles.xlsx
96972,F009834,MG,AFCD Release 3 - Nutrient profiles.xlsx
96973,F009835,MG,AFCD Release 3 - Nutrient profiles.xlsx
96974,F009839,MG,AFCD Release 3 - Nutrient profiles.xlsx
96975,F009854,MG,AFCD Release 3 - Nutrient profiles.xlsx
96976,F009855,MG,AFCD Release 3 - Nutrient profiles.xlsx
96977,F009860,MG,AFCD Release 3 - Nutrient profiles.xlsx
96978,F009880,MG,AFCD Release 3 - Nutrient profiles.xlsx
96979,F009881,MG,AFCD Release 3 - Nutrient profiles.xlsx
96980,F009882,MG,AFCD Release 3 - Nutrient profiles.xlsx
96981,F009883,MG,AFCD Release 3 - Nutrient profiles.xlsx
96982,F009884,MG,AFCD Release 3 - Nutrient profiles.xlsx
96983,F009885,MG,AFCD Release 3 - Nutrient profiles.xlsx
96984,F009886,MG,AFCD Release 3 - Nutrient profiles.xlsx
96985,F009887,MG,AFCD Release 3 - Nutrient profiles.xlsx
96986,F009888,MG,AFCD Release 3 - Nutrient profiles.xlsx
96987,F009904,MG,AFCD Release 3 - Nutrient profiles.xlsx
96988,F009919,MG,AFCD Release 3 - Nutrient profiles.xlsx
96989,F009927,MG,AFCD Release 3 - Nutrient profiles.xlsx
96990,F009928,MG,AFCD Release 3 - Nutrient profiles.xlsx
96991,F009931,MG,AFCD Release 3 - Nutrient profiles.xlsx
96992,F009937,MG,AFCD Release 3 - Nutrient profiles.xlsx
96993,F009949,MG,AFCD Release 3 - Nutrient profiles.xlsx
96994,F009956,MG,AFCD Release 3 - Nutrient profiles.xlsx
96995,F009980,MG,AFCD Release 3 - Nutrient profiles.xlsx
96996,F010020,MG,AFCD Release 3 - Nutrient profiles.xlsx
96997,F010105,MG,AFCD Release 3 - Nutrient profiles.xlsx
96998,F010173,MG,AFCD Release 3 - Nutrient profiles.xlsx
96999,F010307,MG,AFCD Release 3 - Nutrient profiles.xlsx
97000,F010407,MG,AFCD Release 3 - Nutrient profiles.xlsx
97001,F010472,MG,AFCD Release 3 - Nutrient profiles.xlsx
97002,F010550,MG,AFCD Release 3 - Nutrient profiles.xlsx
97003,F010574,MG,AFCD Release 3 - Nutrient profiles.xlsx
97004,F010642,MG,AFCD Release 3 - Nutrient profiles.xlsx
97005,F010944,MG,AFCD Release 3 - Nutrient profiles.xlsx
97006,F010958,MG,AFCD Release 3 - Nutrient profiles.xlsx
97007,F010968,MG,AFCD Release 3 - Nutrient profiles.xlsx
97008,F011000,MG,AFCD Release 3 - Nutrient profiles.xlsx
97009,F011001,MG,AFCD Release 3 - Nutrient profiles.xlsx
97010,F011002,MG,AFCD Release 3 - Nutrient profiles.xlsx
97011,F011006,MG,AFCD Release 3 - Nutrient profiles.xlsx
